NavCustomerNo;CompanyName;CustomerStatus;PriorityCustomer;PPS;OcFwTerr;OcFwSat;OcNotam;CustomerSince;PriceEscalation;Terminationdate;ChurnValue;Avoidable;ChurnReason;BlockedDate;BlockedReason
;CBAS Pvt Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;Should have been closed in 2012, access have been open from 2012. now closed correctly 23/10/2020
COM13927;CSDPS Centre de Formation en Transport de Charlesbourg;Customer;3;0;0;0;0;11/04/2021 00:00:00;8.00;;0;;;;
COM13058;Cemair;Customer;1;32;0;0;0;06/01/2018 00:00:00;8.00;;0;;;02/13/2024 00:00:00;
;Center Air Pilot Academy;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Central Mountain Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12247;Centreline AV Ltd.;Customer;2;6;9;3;0;12/01/2011 00:00:00;8.00;;0;;;;
COM13506;CHALAIR AVIATION;Customer;2;7;7;0;0;07/01/2020 00:00:00;8.00;;0;;;;
COM11063;Challenge Aero Ukraine;Customer;0;0;0;0;0;08/01/2004 00:00:00;8.00;;0;;;;
COM13294;CHRONO JET INC.;Customer;2;2;0;0;0;03/01/2020 00:00:00;8.00;;0;;;;
COM13501;CIAF LEASING;PotCust;0;0;0;0;0;08/01/2019 00:00:00;0.00;;0;;;12/14/2021 00:00:00;Due to missing payment and communication
COM11611;Cimber A/S;NonCust;0;0;0;0;0;;0.00;;0;;;;Bankrupt
COM11865;CityJet DAC;Customer;1;22;21;0;0;06/01/2017 00:00:00;4.00;;0;;;;
COM13655;Coastal Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12727;FR Aviation Limited trading as (Cobham/DRAKEN EUROPE));Customer;3;10;0;0;0;12/01/2015 00:00:00;8.00;;0;;;;
COM13416;COBRA JET AVIATION;PotCust;0;0;0;0;0;06/24/2021 00:00:00;0.00;;0;;;09/27/2022 00:00:00;Missing payment and communication
COM13889;Comair Ltd;PotCust;0;0;0;0;0;04/04/2022 00:00:00;0.00;;0;;;01/16/2023 00:00:00;Company bankrupt! (never went live)
COM12848;Comfort Jet Services, SA;PotCust;0;0;0;0;0;05/01/2015 00:00:00;0.00;;0;;;11/02/2020 00:00:00;Company shut down on Sept. 25th, 2020.
COM13475;WSI: Empire, Elite;PotCust;0;0;0;0;0;08/01/2016 00:00:00;0.00;;0;;;02/24/2023 00:00:00;Ceased operations
COM13197;Concierge U Ltd, t/a Jet Concierge Club;PotCust;0;0;0;0;0;09/01/2017 00:00:00;0.00;;0;Avoidable;Going to FF, Plates related, dissatisfied with RGEN and hosting performance.;03/01/2023 00:00:00;Contract terminated
;Condor Flugdienst;PotCust;1;0;0;0;0;;0.00;;0;;;;
;CONGO AIRWAYS;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13538;Constanta Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;10/28/2020 00:00:00;Test period over
;Contour Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13870;CORENDON AIRLINES;PotCust;0;0;0;0;0;05/27/2021 00:00:00;0.00;10/31/2024 00:00:00;0;Avoidable;Change of tracking tool. pakage deal from Jeppesen.;11/05/2024 00:00:00;Change of tracking tool
;Corporate Jet Management Ltd.;NonCust;0;0;0;0;0;;0.00;;0;;;;
;CORPORATE JETS XXI;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14049;CROATIA AIRLINES;PotCust;1;0;0;0;0;;0.00;;0;;;;
COM12441;CRONOS AIRLINES;Customer;3;2;0;0;0;02/01/2013 00:00:00;8.00;;0;;;;
;CSA Czech Airlines;NonCust;0;0;0;0;0;;0.00;;0;;;;
;CSA Air Inc.;PotCust;0;0;0;0;0;;0.00;;0;;;;
;CTC Private Jet;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12109;CTR Atmospherica Aviation a.s.;Customer;3;9;9;0;0;07/01/2013 00:00:00;8.00;;0;;;;
;CYBER JET;NonCust;0;0;0;0;0;;0.00;;0;;;;
;CYPROAIR;PotCust;0;0;0;0;0;;0.00;;0;;;;
;CYPRUS AIRWAYS PUBLIC LTD;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13093;DORNIER AVIATION Nigeria AIEP (DANA);Customer;3;4;0;0;0;03/01/2017 00:00:00;8.00;;0;;;;
COM11682;Dana Airlines Limited;PotCust;0;0;0;0;0;06/04/2021 00:00:00;0.00;;0;;;;
COM13706;Dansk Radioteknik;NonCust;0;0;0;0;0;;0.00;;0;;;10/12/2022 00:00:00;Agreed with JM/PJ
;DASSAULT FALCON SERVICE;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11072;DAT (Danish Air Transport);NonCust;1;0;0;0;0;12/01/1991 00:00:00;0.00;;0;;;01/22/2024 00:00:00;DAT LT
COM14075;DB Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13370;AIR DECCAN;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12784;Deek Aviation FZE;PotCust;0;0;0;0;0;02/01/2015 00:00:00;0.00;;0;;;12/31/2020 00:00:00;Terminated agreement, moved ops to 3rd party provider
;Delic Air d.o.o.;PotCust;0;0;0;0;0;;0.00;;0;;;;
;PT. Dewi Air Mentari;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Dialysis Clinic Inc.;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Do systems;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12762;DRAGONFLY EXECUTIVE AIRCHARTER;Customer;3;3;0;0;0;12/01/2014 00:00:00;8.00;;0;;;;
COM11077;DRF Stiftung Luftrettung;Customer;3;3;2;2;0;06/01/1998 00:00:00;8.00;;0;;;;
COM14154;DRUKAIR, ROYAL BHUTAN AIRLINES;PotCust;0;0;0;0;0;;0.00;;0;;;;
;DSA Aviation Company;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11079;Luxembourg Air Services (DUCAIR);Customer;2;2;0;0;0;01/01/2000 00:00:00;8.00;;0;;;;
;DuPage Aerospace;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12769;EAGLE AIR ICELAND;Quarantine;0;0;0;0;0;11/01/2015 00:00:00;0.00;05/31/2024 00:00:00;0;Avoidable;Lost to FF. Exit postponed several months due to wish from customer. Account closure postponed to 30.11.2024 Rep bankrupt nov 2024;12/12/2024 00:00:00;Bankrupt!
COM12578;Eagle Aviation GmbH;Customer;3;1;0;0;0;10/01/2013 00:00:00;8.00;;0;;;;
COM13672;EAGLE EXPRESS d.o.o.;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13697;EAN AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11345;EASTERN AIRWAYS (UK) Ltd.;NonCust;2;10;0;0;0;07/01/2013 00:00:00;8.00;10/31/2025 00:00:00;0;Unavoidable;account reopened upon request from customer;;Bankruptcy
COM13624;Easy Charter LLC;PotCust;0;0;0;0;0;;0.00;;0;;;;
;EATC European Air Tactical Command;PotCust;0;0;0;0;0;;0.00;;0;;;;
;EC AIR;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12465;Eclair s.r.o.;Customer;3;4;4;0;4;04/01/2013 00:00:00;8.00;;0;;;;
COM11083;EISELE Flugdienst GmbH;Customer;3;7;0;0;0;02/01/2000 00:00:00;8.00;;0;;;;
;EFO College;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13431;EFPL SUPPORT PRIVATE LIMITED;PotCust;0;0;0;0;0;05/01/2019 00:00:00;0.00;;0;;;05/28/2021 00:00:00;Have not lived up to the agreements made about payments etc. his account is now closed until we get a commitment of paying the debt
COM11084;EFS European Flight Service AB;Customer;2;7;0;0;0;11/01/2014 00:00:00;8.00;;0;;;;
COM13398;Emirates Flight Training Academy;Customer;0;32;0;0;0;01/01/2020 00:00:00;8.00;;0;;;;
COM13592;EGO AIRWAYS S.P.A.;NonCust;0;0;0;0;0;09/01/2020 00:00:00;0.00;;0;;;02/01/2022 00:00:00;Missing payment and communication
COM13481;EGT Jet Ltd.;Customer;3;5;0;0;0;06/01/2019 00:00:00;8.00;;0;;;;
COM13218;ELANG LINTAS INDONESIA;NonCust;0;0;0;0;0;03/01/2018 00:00:00;8.00;05/27/2025 00:00:00;0;Unavoidable;Missing payment;05/27/2025 00:00:00;No communication, no payment
COM13512;LLC AVIATION COMPANY ELERON (VVA);PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13394;Eliance Aviation Global Services SLU;Customer;3;3;0;0;0;01/01/2020 00:00:00;8.00;;0;;;;Partly payment received, HEH reopen
COM12181;ELILOMBARDA S. R. L.;Customer;3;1;0;0;0;09/01/2011 00:00:00;8.00;;0;;;;
COM11806;ELITAVIA;Customer;2;14;0;0;0;07/01/2011 00:00:00;8.00;;0;;;;
;Elite Flight Club;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12779;Elite Jet;Customer;3;5;0;0;0;12/01/2014 00:00:00;8.00;;0;;;;
COM13371;ELLINAIR S.A.;PotCust;0;0;0;0;0;05/01/2019 00:00:00;0.00;;0;;;10/13/2021 00:00:00;Closed due to missing payment and communication
COM13390;Emperor Aviation Ltd;Quarantine;0;0;0;0;0;04/01/2019 00:00:00;0.00;;0;;;11/29/2022 00:00:00;Blocked - Russian customer in disguise
COM11440;EMPIRE AVIATION GROUP;Customer;0;22;0;0;0;11/01/2007 00:00:00;8.00;;0;;;;
COM11843;ENAV S.p.A. Flight Inspection Dept.;PotCust;0;0;0;0;0;04/01/2010 00:00:00;0.00;;0;;;03/31/2023 00:00:00;Contract ended by customer
;Endeavor Air, Inc;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13343;ENDEAVOUR AVIATION;PotCust;0;0;0;0;0;09/01/2018 00:00:00;0.00;12/12/2024 00:00:00;0;Avoidable;Unknown reason.;12/12/2024 00:00:00;No renewal of subscription
COM14381;Enter Air Sp. z o.o.;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12364;EPSILON AVIATION;Customer;3;1;1;0;0;06/01/2015 00:00:00;8.00;;0;;;;
;ERNEST;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13582;Erofey (Lutonair);NonCust;3;1;0;0;0;09/01/2017 00:00:00;0.00;07/31/2026 00:00:00;0;Unavoidable;Closed by AIR SUPPORT initiative. Erofey is a Russian Company, with Russian AOC.  AC formerly VPBMH;07/10/2026 00:00:00;Sanctioned
COM11103;FLYVEVÅBNET ESK 721;Customer;3;4;8;2;0;11/01/1994 00:00:00;8.00;;0;;;;
;Escadron de transport 3/60 Esterel;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13557;Etihad Aviation Training;PotCust;0;0;0;0;0;;0.00;;0;;;;
;ETT Aviation;NonCust;0;0;0;0;0;;0.00;;0;;;;Closed correctly
;Euroairlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) Everts Air Cargo;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Everts Air Cargo;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12579;Evolem Aviation;NonCust;0;0;0;0;0;01/01/2014 00:00:00;0.00;;0;Unavoidable;Company closed, no activity.;01/02/2023 00:00:00;Company closed
COM13770;Executive Authority For Special Flights EACS;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13504;EXECUJET AIR CHARTER;PotCust;0;0;0;0;0;;0.00;;0;;;;
;ExecuJet Asia Pte Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;
;ExecuJet Middle East (LuxAviation);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Execujet UK Ltd.;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14137;Executive Aircraft Services;NonCust;0;0;0;0;0;01/02/2023 00:00:00;0.00;09/30/2024 00:00:00;0;Unavoidable;Account frozen on request from Customer. Reason is war in the area. RAIM cancelled.;05/08/2025 00:00:00;Account frozen on request from Customer. Reason is war in the area. RAIM cancelled.
COM12535;Executive Jets Asia Sdn Bhd;PotCust;0;0;0;0;0;;0.00;;0;;;04/08/2021 00:00:00;MB: Termination mail received 17-11-2020, no usage and OPS activities. Now on stdby and not terminated until further notice
COM11096;FAI rent-a-jet;PotCust;0;0;0;0;0;11/01/1996 00:00:00;0.00;11/01/2024 00:00:00;0;Avoidable;Going to Unknown competitor;;
COM13686;FAIR AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13671;Falcon Jet Aviation;PotCust;0;0;0;0;0;09/01/2020 00:00:00;0.00;;0;;;04/06/2022 00:00:00;Agreement determintated
;FARS QESHM AIR;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM12515;FALCON AVIATION SERVICES;Customer;0;10;0;0;0;03/01/2017 00:00:00;8.00;;0;;;;
;Fast Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;FCG WX account;NonCust;0;0;0;0;0;;0.00;;0;;;;
;FDSC;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13908;Federal Airlines;PotCust;1;0;0;0;0;10/01/2022 00:00:00;8.00;04/30/2025 00:00:00;0;Avoidable;40 of fleet going to fastjet, existing customer, 60 % goes to new vendor - EFB and FPL system intgr.;07/03/2025 00:00:00;HEH - please specify
;(Duplicate) Felix Airways;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13571;FIFA AIR;PotCust;0;0;0;0;0;;0.00;;0;;;;
;FIGHTER WING KARUP;PotCust;0;0;0;0;0;;0.00;;0;;;10/28/2020 00:00:00;Not used the account since 2016, no active installations. Either Fighter wing SKP and Esk 721 know about this account
COM12572;Fighter Wing SKP;Customer;3;11;0;0;0;02/01/2014 00:00:00;8.00;;0;;;;
;Finam Aero;Quarantine;0;0;0;0;0;;0.00;;0;;;;
;FINNAIR;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Finow Air Service;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Fireblade Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;FIRNAS PRIVATE;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13616;FIRST AIR (merged w/Canadian North);PotCust;0;0;0;0;0;;0.00;;0;;;;
;FIVE FORTY AVIATION LTD;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14649;FL3XX;NonCust;2;0;0;0;0;;0.00;;0;;;;
COM13707;FLAIR AIRLINES;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11655;Flair Aviation GmbH;PotCust;0;0;0;0;0;09/01/2010 00:00:00;0.00;;0;;;12/15/2025 00:00:00;"Old LN ""PPS for Hosting antenna""  agreement void (PG)"
COM11797;Flexjet Operations Ltd;PotCust;0;0;0;0;0;11/01/2009 00:00:00;0.00;;0;;;04/08/2021 00:00:00;Notice of termination was announced in Jan2021, unfortunately it was confirmed 15-02-2021 and will be closed April 1st 2021
;FLEET AIR INTERNATIONAL KFT;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11368;Flex Flight ApS;Customer;2;2;3;0;0;11/01/2006 00:00:00;8.00;;0;;;;
;Flight Calibration Services GmbH;PotCust;0;0;0;0;0;;0.00;;0;;;;
;FLIGHT OPTIONS;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13176;Fliteline BV;Customer;3;0;0;0;0;09/24/2024 00:00:00;8.00;;0;;;;
;FLY AO ANGOLA;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13125;Fly Baghdad;Quarantine;0;1;0;0;0;07/01/2017 00:00:00;8.00;02/23/2024 00:00:00;0;Unavoidable;sanctions removed in 2025, reopened;08/18/2026 00:00:00;Lack of payment
;Fly Blue Crane;NonCust;0;0;0;0;0;;0.00;;0;;;;
;FLY CD;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM12721;Fly Egypt;Quarantine;0;0;0;0;0;12/01/2014 00:00:00;0.00;10/31/2024 00:00:00;0;Unavoidable;See Spec.;11/04/2024 00:00:00;Out of business
;FLY MODERN ARK;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13099;FLY ONE S.R.L;Customer;2;14;12;0;0;11/01/2016 00:00:00;8.00;;0;;;02/01/2022 00:00:00;
;FLY WALES;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13154;Fly2Sky OOD;Customer via;0;0;0;0;0;04/01/2017 00:00:00;0.00;;0;;;04/06/2021 00:00:00;Invoiced through AOSAC from April 1st, 2021
COM13157;FLYADEAL;Customer;0;47;0;0;0;08/01/2017 00:00:00;8.00;;0;;;;
COM13060;Airlink;PotCust;0;0;0;0;0;10/01/2018 00:00:00;0.00;;0;Avoidable;Going to Lido;01/04/2024 00:00:00;Going to Lido
COM13696;Fly Armenia Airways LLC (DEAD);PotCust;0;0;0;0;0;05/25/2021 00:00:00;0.00;;0;;;09/22/2021 00:00:00;No payment and no communication
COM13249;FLYBOSNIA d.o.o.;PotCust;0;0;0;0;0;12/01/2018 00:00:00;0.00;;0;;;;
COM12926;COMLUX MALTA;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13104;Fly Easy;NonCust;0;0;0;0;0;04/12/2018 00:00:00;0.00;03/22/2024 00:00:00;0;Avoidable;Closing the company. All activities transfered to existing PPS customer with a FPL binding date.;04/04/2024 00:00:00;Closing the company
;FLYFOFA;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14650;FLYGPRESTANDA AB;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13372;FlyGR8 S.A (AllTime Aviation Ltd);PotCust;0;0;0;0;0;03/04/2021 00:00:00;0.00;;0;;;03/04/2021 00:00:00;
COM11102;Flying Service (Flying Group);Customer;2;30;0;0;0;12/01/1999 00:00:00;8.00;;0;;;;
COM12180;"FlyLease GmbH (SuissePromotion Immobiliare S.A.
 S.A.)";PotCust;0;0;0;0;0;07/01/2011 00:00:00;0.00;;0;;;07/02/2021 00:00:00;Owner past away in 2020 and they have now sold the aircraft, will not need a FPL system anymore as the flt dep is shutdown.
;Villa Air (Flyme);PotCust;0;0;0;0;0;;0.00;;0;;;;
;FLYNAS;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Tradewind Aviation LLC;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12733;Fort Aero AS;Customer;3;0;0;0;0;09/01/2014 00:00:00;8.00;;0;;;;
COM11002;ABS Jets, a. s.;Customer;2;3;0;0;0;05/01/2004 00:00:00;8.00;;0;;;;
COM14398;ACASS Canada Ltd.;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11869;ACCESS FLIGHT SUPPORT FZE;PotCust;0;0;0;0;0;06/01/2010 00:00:00;0.00;;0;;;;
;ACM AIR CHARTER MARKET;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13365;Advanced Air Support International;PotCust;0;0;0;0;0;09/01/2018 00:00:00;0.00;;0;;;12/13/2021 00:00:00;Requested termination Oct 15., account will be closed on Nov 30th, 2021. Ceasing OPS service
;AEGFUELS (AEG FUELS);PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12456;AEROFLIGHT SERVICES;PotCust;0;0;0;0;0;06/01/2018 00:00:00;0.00;;0;;;;
COM12189;AEROGATE S.L.;PotCust;0;0;0;0;0;05/01/2012 00:00:00;0.00;;0;;;11/10/2021 00:00:00;BK/LN:  Unblocked 10/11-21 for new offer        MB: To be closed end of 2020, see history
COM12609;Aerotech FMS Pvt. Ltd;Customer;2;14;0;0;0;12/01/2013 00:00:00;8.00;;0;;;;
COM12746;AF - Aviation ltd;Customer;3;0;0;0;0;11/01/2014 00:00:00;8.00;;0;;;;
COM13650;AFAS International;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Air Agility Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13439;Air Aviation Support;Customer;3;1;0;0;0;10/01/2019 00:00:00;8.00;;0;;;;
;WX Air Link International Ltd.;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM11363;Air Link International (CY) Ltd;Customer;0;0;0;0;0;11/01/2006 00:00:00;8.00;;0;;;;
COM11021;AIR OPS International GmbH;Customer;2;0;0;0;0;01/01/2007 00:00:00;8.00;;0;;;;
COM13407;Avimaxx W.L.L. - FSP AIRCRAFT FERRY;Customer;0;0;0;0;0;02/01/2019 00:00:00;8.00;;0;;;;
;EUROPEAN AIRCRAFT SALES;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11995;AirOp Aviation Management Service;PotCust;0;0;0;0;0;;0.00;;0;;;;No information regarding blocking
COM13841;ALEXA OPS;Customer;0;0;0;0;0;05/10/2021 00:00:00;8.00;;0;;;;
;Alfa-Avia Service LLC;Quarantine;0;0;0;0;0;;0.00;;0;;;;
COM12925;ARABASCO;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13471;ARGOS VPH;PotCust;0;0;0;0;0;;0.00;;0;;;;Old potcust, access closed
COM11255;Aviation Services Management FZE (ASM);Customer;0;1;0;0;0;11/01/2012 00:00:00;8.00;;0;;;;
COM12897;AEROTRANSCARGO FZE (24 hrs OPS - Aerotranscargo Moldova / Air Igor);Customer;1;3;0;0;3;08/01/2015 00:00:00;0.00;;0;;;;
COM11036;ATSD Air Tasking Service;Customer;2;7;0;0;0;07/01/2003 00:00:00;8.00;;0;;;;
COM12278;AURORA AVIATION SA;Customer;3;0;0;0;0;03/01/2012 00:00:00;100.00;;0;;;;
;Austrian Skyways;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13438;Aviagreene Solutions Ltd;Customer;3;0;0;0;0;04/30/2024 00:00:00;8.00;;0;;;;
COM13656;Aviary;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12067;Aviation Dispatch Service;PotCust;0;0;0;0;0;09/01/2011 00:00:00;0.00;;0;;;09/22/2021 00:00:00;No payment and no communication
COM12680;AVIATION ONE PTE LTD;Customer;2;0;0;0;0;08/01/2014 00:00:00;8.00;;0;;;;
COM13641;Aviation Projex;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11835;S.C. AVIATIQ SUPPORT S.R.L;Customer;2;0;0;0;0;07/01/2010 00:00:00;100.00;;0;;;;
COM12491;Avinor Flysikring AS;PotCust;0;0;0;0;0;09/01/2013 00:00:00;0.00;;0;;;12/31/2020 00:00:00;Termination received: 16-11-2020, no need due to re-organization in Avinor.
COM11556;AVFUEL & AVPLAN - PACIFIC COAST FORECASTING Corporation 2;Customer;3;0;0;0;0;02/13/2009 00:00:00;100.00;;0;;;;
COM12864;BBS FLIGHT SUPPORT;Quarantine;0;0;0;0;0;12/01/2015 00:00:00;0.00;;0;;;;
COM12496;BILEN AIR SERVICES;Customer;0;1;0;0;0;04/01/2013 00:00:00;8.00;;0;;;;
COM13241;Pia Kaltenberger (Bluesky);Customer;3;3;0;0;0;02/01/2018 00:00:00;8.00;;0;;;;
COM13119;ClearWay Handling and Operations;Customer;3;0;0;0;0;12/01/2016 00:00:00;8.00;;0;;;;
COM12907;CLICK AVIATION NETWORK;Customer;0;0;0;0;0;11/01/2015 00:00:00;8.00;;0;;;;
COM11939;Continental Jet Services;Customer;0;0;0;0;0;05/01/2012 00:00:00;8.00;;0;;;;
COM13546;CS & FS Caribbean Support & Flight Services SAS;PotCust;0;0;0;0;0;;0.00;;0;;;;Install settled, but after that no contact.
;Dedalus Administracao e Participacoes Ltda;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13674;DELTA AIR WING;PotCust;0;0;0;0;0;12/01/2012 00:00:00;0.00;;0;;;;
COM13617;Direct Dispatch Sp. z o.o.;Customer;2;7;0;0;0;03/01/2020 00:00:00;8.00;;0;;;;
;EAST MED AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11637;EastUnion CJSC;Quarantine;0;0;0;0;0;04/01/2009 00:00:00;0.00;;0;;;03/09/2022 00:00:00;Discontinue of service - Russia
;ESMA Aviation Academy;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11571;EUROJET SERVIS sB.r.o.;Customer;3;0;0;0;0;10/01/2008 00:00:00;8.00;;0;;;;
COM12745;Evo Jet Services Ltd;Customer;3;0;0;0;0;09/01/2014 00:00:00;8.00;;0;;;;
COM12003;FCG OPS (Flight Consulting Group);Customer;2;1;0;0;0;07/01/2010 00:00:00;8.00;;0;;;;
COM13149;Flight Assist LTD;Customer;3;0;0;0;0;06/01/2017 00:00:00;8.00;;0;;;;
;Lowlevel, Lda FLIGHT4PRO;PotCust;0;0;0;0;0;;0.00;;0;;;;
;FLIGHTAXIS;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13675;Flight Pro International LLC;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11494;Flightworx Aviation Ltd.;Customer;1;1;0;0;0;05/01/2008 00:00:00;8.00;;0;;;;
COM11770;Fly Aviation Services;Customer;0;0;0;0;0;12/01/2009 00:00:00;100.00;;0;;;;
COM13123;FLY GAC;PotCust;0;0;0;0;0;06/01/2018 00:00:00;0.00;;0;;;03/15/2021 00:00:00;No usage, moved to Direct Dispatch. Account have been on hold for long time.
COM12867;FLY SERVICE LTD;Customer;0;3;3;0;0;08/01/2016 00:00:00;8.00;;0;;;;
COM13041;Haya Aviation Services Ltd;Quarantine;0;0;0;0;0;08/01/2016 00:00:00;8.00;05/08/2025 00:00:00;0;Unavoidable;No contact;05/08/2025 00:00:00;No communication, no payment. No valid emails.
COM12777;FLYOPS SAS;Customer;3;0;0;0;0;04/01/2016 00:00:00;8.00;;0;;;;
COM13474;Ford Aviation;PotCust;0;0;0;0;0;04/01/2019 00:00:00;0.00;;0;;;01/21/2021 00:00:00;Stand-by since April. No Activity. Account closed.
;Forty West;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Gerrys-Dnata Flight Operations;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM12306;Gözen Havacilik Ve TIC.A.S. (Gözen Air Services);Customer;0;13;0;0;0;03/01/2013 00:00:00;8.00;;0;;;;
COM12964;Global Service Solution FZCO;Customer;0;0;0;0;0;11/01/2016 00:00:00;8.00;;0;;;;
COM12876;Atlas Trip Support (former Paramount/GTS);Customer;3;0;0;0;0;10/01/2014 00:00:00;8.00;;0;;;;
COM11328;HADID Int. services Ltd.;Customer;0;0;0;0;0;11/01/2009 00:00:00;100.00;;0;;;;
COM13492;The Helicopter & Jet Company;Customer;0;24;0;0;0;10/01/2019 00:00:00;8.00;;0;;;;
COM12004;HollandOPS;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM12010;HQ Flight & Operations Support GmbH;Customer;3;0;0;0;0;06/01/2011 00:00:00;100.00;;0;;;;
;Icarus Flight Support;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12400;ICARUS AMC inc;Customer;0;0;0;0;0;09/01/2012 00:00:00;8.00;;0;;;06/15/2022 00:00:00;
COM12330;ICS-AERO SM S.r.l. socio unico;NonCust;3;0;0;0;0;09/01/2012 00:00:00;8.00;;0;;;04/30/2026 00:00:00;Customer closed, HEH
COM13359;International Flight Planning Solutions;PotCust;0;0;0;0;0;04/25/2019 00:00:00;0.00;;0;;;03/15/2022 00:00:00;Due to missing payment
COM13022;iJET;PotCust;0;0;0;0;0;09/01/2017 00:00:00;0.00;;0;;;08/27/2021 00:00:00;
COM11350;Q-Gate & Interflight Services;Customer;3;0;0;0;0;10/01/2006 00:00:00;100.00;;0;;;;No communication, no payment
COM13400;I-OPS Aviation;Customer;3;0;0;0;0;01/01/2019 00:00:00;8.00;;0;;;;
;Jet Business Solutions;Customer via;0;0;0;0;0;06/08/2026 00:00:00;0.00;;0;;;;
COM12121;JET CALL GmbH & CO.KG;PotCust;0;0;0;0;0;04/01/2011 00:00:00;0.00;;0;Unavoidable;Missing payment;02/28/2023 00:00:00;No payment, no communication
COM11888;Jetflight Aviation Ltd.;Customer;0;0;0;0;0;12/01/2013 00:00:00;8.00;;0;;;;
COM13048;JET TEAM Ltd;Customer;3;0;0;0;0;08/01/2016 00:00:00;8.00;;0;;;;
