NavCustomerNo,CompanyName,Country,Last12Months,Balance,FleetSize,Year2022,Dev2223,Year2023,Dev2324,Year2024,Dev2425,Year2025,YearToDate,LastYearToDate,LastFinancialYear
COM13957,MANASIK AVIATION,SA,41542,0,2,0,0,0,0,0,0,62550,16279,37287,62550
COM13958,AA Corporation,KR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13959,Compass Airways Belgium,BE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13960,NEXUS INDIA,IN,206849,24055,0,0,0,0,0,0,0,207863,119327,120342,207863
COM13961,MET EXPRESS AIR,PH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13962,247 Aviation,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13963,SPARFELL Airways SA,CH,0,0,1,0,0,0,0,0,0,0,0,0,0
COM13964,Premier International,AU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13965,Poonawalla Aviation,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13966,Saudi MedEvac,SA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13967,Avidus Jet Management,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13968,Natireva (Air Moana),PF,194179,-11790,3,0,0,0,0,0,0,156165,119842,81828,156165
COM13969,PELICAN AIR SERVICES Ltd,NG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13970,Air Mauritius,MU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13971,Kunooz Airlines (Egypt),EG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13972,Fly LeOne,IT,0,0,1,0,0,0,0,0,0,0,0,0,0
COM13973,KNMI � EMADDC,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13974,AIR EXPLORE,SK,102905,6789,17,0,0,0,0,0,0,91044,68868,57007,91044
COM13975,AEROCONTROL,AE,29239,0,0,0,0,0,0,0,0,23166,16804,10731,23166
COM13977,RwandAir,RW,0,0,15,0,0,0,0,0,0,0,0,0,0
COM13978,AMS Aero (billing company for HCAA),GR,36807,0,1,0,0,0,0,0,0,36807,0,0,36807
COM13979,Green Airlines,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13981,Celeste Air,FR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13982,Flairway Aviation,RW,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13983,AeroItalia,IT,344405,344474,14,0,0,0,0,0,0,0,344405,0,0
COM13984,Air Independence GmbH,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13985,Airstream,CZ,0,0,6,0,0,0,0,0,0,0,0,0,0
COM13986,ASIAN AEROSPACE,PH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13987,Aviation Horizons,SA,55780,3761,4,0,0,0,0,0,0,53242,33584,31046,53242
COM13990,Mountain Air Cargo,US,497003,39709,23,0,0,0,0,0,0,512572,289377,304946,512572
COM13991,Citijet Air Charter,ZA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13992,Flight Pit Stop,AE,51863,9648,0,0,0,0,0,0,0,49295,32149,29582,49295
COM13994,Jet Aviation,CH,0,0,4,0,0,0,0,0,0,0,0,0,0
COM13995,Fly Fast Airlines,RU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13996,QA Aviation (Former: Queen Air s.r.o),CZ,35175,0,3,0,0,0,0,0,0,41557,17851,24233,41557
COM13997,FORTIS,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13998,Aviacon Zitotrans JSC,RU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13999,Sriwijaya Air,ID,0,0,13,0,0,0,0,0,0,0,0,0,0
COM14001,Holiday Europe,BG,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14002,FVL AVIATION LTD,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14003,QATAR AIRWAYS,QA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14004,IFLY AIR,KE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14005,YEMENIA,YE,17867,0,5,0,0,0,0,0,0,233932,0,216065,233932
COM14006,Motu Link,PF,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14007,Manx Jet Management Ltd.,IM,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14008,Falcon Wings Aviation Academy,SA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14009,FSP MAYFAIR,AE,53891,0,0,0,0,0,0,0,0,51088,32591,29788,51088
COM14010,EACS,LY,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14011,XEJET Airlines,NG,283399,0,10,0,0,0,0,0,0,265217,161208,143026,265217
,Myanmar National Airlines (MNA),MM,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14013,GIG AVIATION,NG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14014,VistaJet (Malta),MT,378213,32540,20,0,0,0,0,0,0,361026,227712,210525,361026
COM14015,MTR EXPRESS,MY,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14016,AIR CONNECT,RO,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14017,IFUEL,SA,78474,29547,0,0,0,0,0,0,0,81960,44304,47790,81960
COM14018,ExecuJet Europe A/S,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14019,Shannon Air Ground Handling,IE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14020,Wiseway Cargo Airlines,AU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14021,AirSWIFT,PH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14022,SMJet,SM,84885,0,2,0,0,0,0,0,0,81027,51107,47249,81027
COM14023,Myanmar Airways International (MAI),MM,541490,57684,11,0,0,0,0,0,0,504392,321159,284061,504392
COM14024,SATA INTERNATIONAL,PT,-162599,186060,9,0,0,0,0,0,0,-163,186002,348437,-163
COM14025,Sorens Aero,MT,13792,1187,0,0,0,0,0,0,0,13166,8304,7677,13166
COM14026,MAKSIM SYRYTSA,PL,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14027,Air Seychelles,SC,303089,25784,7,0,0,0,0,0,0,294237,180431,171579,294237
COM14028,ALAR AVIATION d.o.o.(Tinadar),SI,0,0,2,0,0,0,0,0,0,10721,0,10721,10721
COM14029,InterCaribbean Airways,TC,530934,62609,11,0,0,0,0,0,0,438637,351165,258868,438637
,SKY VISION AIRLINES A Operation,EG,0,0,6,0,0,0,0,0,0,0,0,0,0
COM14031,Sahel Aviation Service,ML,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14032,AMAZAIR,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14033,MASARAT AVIATION,SA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14034,RAS JET SERVICES,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14035,KM Malta Airlines (ex Air Malta),MT,0,0,8,0,0,0,0,0,0,0,0,0,0
COM14036,Eznis Airways LLC,MN,0,0,1,0,0,0,0,0,0,32992,0,32992,32992
COM14037,NASJET,SA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14038,Alpha Star Aviation Services/ Infinity Aviation Academy,SA,54583,54328,12,0,0,0,0,0,0,46664,54583,46664,46664
COM14039,Freedom Airline Express,KE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14040,Super Air Jet,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14042,AFJETS,MY,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14043,FTC CONSULTING,CH,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14044,BESTFLY TICV,CV,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14045,MAVI GOK AVIATION (MGA Airlines),TR,647231,0,6,0,0,0,0,0,0,691709,381868,426346,691709
COM14046,Adriyatik Aviation,TR,49531,0,0,0,0,0,0,0,0,47281,29818,27568,47281
COM14047,BLACK EAGLE,TR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14048,Armenia Airways CJSC,AM,105519,8881,2,0,0,0,0,0,0,95199,64980,54660,95199
COM14049,CROATIA AIRLINES,HR,0,0,20,0,0,0,0,0,0,0,0,0,0
COM14050,South African Airways,ZA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14051,AVIOR,KZ,0,0,0,0,0,0,0,0,0,27568,0,27568,27568
COM14052,Lion Air Group,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14053,NOMAD AVIATION,CH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14054,25ONLY AVIATION,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14055,Eastar Jet,KR,0,0,20,0,0,0,0,0,0,0,0,0,0
COM14056,SKYWINGS,AE,49531,17044,0,0,0,0,0,0,0,47281,29818,27568,47281
COM14057,SPEEDCAT EXPRESS,SM,0,0,0,0,0,0,0,0,0,0,0,0,0
COM12938,AlbaStar,ES,14891,0,5,0,0,0,0,0,0,66987,0,52096,66987
COM14058,SOMERS CARGO AIRLINE,CN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14059,Primajet Airways,MY,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14060,Southwind Airlines (cortex),TR,1189227,94883,12,0,0,0,0,0,0,1112278,701727,624779,1112278
COM14061,NOVAIR ARMENIA,AM,16773,2048,1,0,0,0,0,0,0,19343,10680,13250,19343
COM14062,Flex Flight International,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14063,EXCLUSAIR,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14064,Pakistan Aviators and Aviation,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14065,Auxilia AeroMedical,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13426,Great Dane Airlines A/S,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14066,Air Blue,PH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14067,JetMate Aviation,AE,48358,4160,0,0,0,0,0,0,0,30784,29111,11538,30784
COM13248,PRECISION AIR SERVICES,TZ,249731,57720,5,0,0,0,0,0,0,223356,160304,133929,223356
COM14068,SOLENTA AVIATION,ZA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14069,TAP Air Portugal,PT,0,0,19,0,0,0,0,0,0,0,0,0,0
COM14070,Zafer Air,TR,265364,0,12,0,0,0,0,0,0,251302,156510,142448,251302
COM14071,My Way Airlines Co. Ltd,GE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14072,Professional Flight Solutions,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
,BBN Airlines,TR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14074,Jet Aviation Saudi Arabia,SA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14075,DB Aviation,PT,0,0,2,0,0,0,0,0,0,0,0,0,0
COM14076,MINGALAR (AIR KBZ),MM,103847,16902,3,0,0,0,0,0,0,105044,63349,64547,105044
COM14077,Air charter services Pvt.ltd,IN,0,0,8,0,0,0,0,0,0,-6,0,-6,-6
COM14078,PRO AV Consulting,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14079,Dux Express,BR,0,0,5,0,0,0,0,0,0,0,0,0,0
COM14080,ASTRA AIRWAYS,BD,107320,0,4,0,0,0,0,0,0,92861,70849,56391,92861
COM14081,Air Antilles,FR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14082,Propair,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14083,FLYYO,RO,0,0,3,0,0,0,0,0,0,0,0,0,0
COM14084,ROM Cargo,RO,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14085,Flexair,AO,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14086,Sky Vision Airlines B Finance,CH,268362,25324,6,0,0,0,0,0,0,236865,166996,135499,236865
COM14087,Fly Jordan Airlines,JO,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14088,AirAsia India,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14089,Greater Bay Airlines,HK,0,0,8,0,0,0,0,0,0,0,0,0,0
COM14090,Legend Airlines SRL,RO,54515,0,2,0,0,0,0,0,0,191541,0,137027,191541
COM14091,Ideal Aviation Support,NG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14092,AFRICA AIRLINES,CG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14093,Bass Aero,SG,54306,0,0,0,0,0,0,0,0,53406,32736,31837,53406
COM14094,Aerus,MX,134315,11906,7,0,0,0,0,0,0,131878,78540,76103,131878
COM14095,Electra Airways,BG,108889,0,2,0,0,0,0,0,0,293553,18750,203414,293553
COM14096,AirAsia Group Berhad,MY,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14097,Kyrgyz Airways,KG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14098,Flight Ops International,US,82435,5994,0,0,0,0,0,0,0,69600,49298,36463,69600
COM14100,K5 Aviation GmbH,DE,109701,0,5,0,0,0,0,0,0,86363,70968,47631,86363
COM14102,VEGA JET,KZ,10926,0,1,0,0,0,0,0,0,36403,0,25477,36403
COM14103,Transafrican Air,KE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14105,Woezon Aviation,TG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14106,SMART JET AVIATION,VG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14107,Wise Trip Management,US,58059,5070,0,0,0,0,0,0,0,58608,34929,35478,58608
COM14108,BLUE SKY AVIATION CV (ASL nv),BE,30938,0,5,0,0,0,0,0,0,40751,13951,23763,40751
COM14109,ASL BV (ASL nv),NL,70933,6103,30,0,0,0,0,0,0,64889,42707,36663,64889
COM14110,Himalaya Airlines,NP,96769,9045,4,0,0,0,0,0,0,34557,62324,112,34557
COM14111,Bluebird Airways,GR,298901,0,4,0,0,0,0,0,0,227151,185280,113531,227151
COM14112,Ivory Jet Services,DJ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14114,Express Air Cargo,TN,0,0,2,0,0,0,0,0,0,0,0,0,0
COM14115,ARMENIAN AIRLINES,AM,1366,0,2,0,0,0,0,0,0,32963,0,31597,32963
COM14116,Gallop APAC Pte Ltd,BN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14117,Kartika Airlines,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14118,Aero Mongolia,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14119,Sentra Airways,GB,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14120,Berniq Airways,LY,0,0,4,0,0,0,0,0,0,0,0,0,0
COM14122,SpiceJet Ltd.,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14123,RAINDO United Services,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14124,Ineos Aviation Limited,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14125,New Pacific Airlines (ex Northern Pacific Airways),US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14126,VOLOCOPTER,DE,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14127,Astog Aviation,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14128,Mongolian Airways Cargo,MN,163840,28168,1,0,0,0,0,0,0,180228,98556,114944,180228
COM14129,TURACO AVIATION,AO,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14130,P80 Air Limited,TH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14131,Hadykazem Alhossami (Work Title),EG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14132,Sabena Technics BGC,FR,39920,0,1,0,0,0,0,0,0,51088,18620,29788,51088
COM14133,JETKONTOR,DE,0,0,5,0,0,0,0,0,0,0,0,0,0
COM14134,Afrijet Business Service,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14135,Qanot Sharq LLC,UZ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14136,South African Skylink,ZA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14137,Executive Aircraft Services,LB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14138,MIAT - Mongolian Airlines,MN,660200,0,10,0,0,0,0,0,0,639516,386010,365326,639516
COM14139,FREEBIRD AIRLINES,TR,0,0,10,0,0,0,0,0,0,0,0,0,0
COM14140,AIR-TEC,ZA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14141,TAIR AIRWAYS INC,PH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14142,Ariana Afghan Airlines,AF,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14143,Kam Air,AF,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14144,(Duplicate) Atlantis European Airways,AM,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14145,SILK WAY WEST AIRLINES,AZ,0,0,14,0,0,0,0,0,0,0,0,0,0
COM14146,AZAL Azerbaijan Airlines,AZ,0,0,30,0,0,0,0,0,0,0,0,0,0
COM14147,SILK WAY AIRLINES (IL76),AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14148,ASG Business Aviation,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14149,Fly Dhaka Airlines Ltd,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14150,Regent Airways,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14151,NovoAir Ltd.,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14152,BCL Aviation,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14153,Bhutan Airlines,BT,0,0,2,0,0,0,0,0,0,0,0,0,0
COM14154,"DRUKAIR, ROYAL BHUTAN AIRLINES",BT,0,0,6,0,0,0,0,0,0,0,0,0,0
COM14155,Glamco Aviation,BN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14156,Clear Wisdom SDN BHD,MY,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14157,SKS Airways Sd. Bhd.,MY,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14158,Kazbegi Helicopters,GE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14159,Blue Dart Aviation,IN,0,0,8,0,0,0,0,0,0,0,0,0,0
COM14160,K-Air Charters,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14161,Simm Samm Airways Pvt Ltd,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14162,Jet Club Malta,MT,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14163,Aurea Aviation Pvt Ltd,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14164,AJM Jet Management Pvt Ltd,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14165,Avia Maldives Pvt Ltd,MV,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14166,QUEENS AIR,JO,208014,0,0,0,0,0,0,0,0,294253,53524,139763,294253
COM14167,"AIR INTER TRANSPORT CO.,LTD.",TH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14168,ITA AIRWAYS,IT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14169,Zil Air,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14170,Maldivian,MV,0,0,23,0,0,0,0,0,0,0,0,0,0
COM14171,Turkmenistan Airlines,TM,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14172,SUMAIR,KR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14173,Cyprus Airways,CY,0,0,6,0,0,0,0,0,0,0,0,0,0
COM14174,ETAM AVITAT SERVICES,NG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14175,Digajet Aviation,DE,60482,0,5,0,0,0,0,0,0,63468,29832,32818,63468
COM14176,Hello Jets,RO,546230,55934,7,0,0,0,0,0,0,285905,382857,122533,285905
COM14177,HI FLY,PT,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14178,APOLAX,GE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14179,SAUDI GEOLOGICAL SURVEY (SGS),SA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14181,Watcharee TEST,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14182,Al-Murjan aviation Co.Ltd,SA,50688,1128,1,0,0,0,0,0,0,50688,0,0,50688
COM14183,PIA - Pakistan International Airlines,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14184,NYX AIR,EE,344756,34188,10,0,0,0,0,0,0,245103,232453,132800,245103
COM14185,Global Aviation LTD,IQ,163576,0,2,0,0,0,0,0,0,156143,98485,91052,156143
COM14186,BBN Airlines Indonesia,ID,276206,53668,5,0,0,0,0,0,0,375288,142987,242069,375288
COM14187,BRAATHENS INTERNATIONAL AIRWAYS,SE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14188,Leading Edge Aviation,NG,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14189,TADEJ OSPRESNIK,SI,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14190,Fly Beond,AE,127600,20390,2,0,0,0,0,0,0,153468,71341,97209,153468
COM14191,Focus.Aero,DK,56716,0,0,0,0,0,0,0,0,53927,31104,28314,53927
COM14192,Air Dolomiti,IT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14193,Privilege Style,ES,0,0,4,0,0,0,0,0,0,0,0,0,0
COM14194,Emirates,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14196,HISKY EUROPE,RO,399962,68823,8,0,0,0,0,0,0,381786,240807,222631,381786
COM14197,Safe Air,KE,0,0,3,0,0,0,0,0,0,0,0,0,0
COM14198,Da Vinci,IT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14199,Sapura Aero Sdn Bhd,MY,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14200,STAR PERU,PE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14201,Solomons - Solomon Airlines,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14202,JET PARTNER,TR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14203,GLOBAL JET AIRWAYS GJA,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14204,Nauru Airlines,AU,172572,0,10,0,0,0,0,0,0,189000,97149,113577,189000
COM14205,JUST AVIATION,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14206,Your Flight Support (YFS),EE,67253,6023,0,0,0,0,0,0,0,61314,42149,36211,61314
COM14207,"Go2Sky, spol. s r. o.",SK,14496,0,3,0,0,0,0,0,0,13837,8728,8069,13837
COM14208,FLYYO AIRWAYS,UA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14209,SMART AIRLINES,AM,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14210,BUILDARCH AVIATION,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14212,Premiair (Indonesia),ID,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14214,STARJET AVIATION,CH,0,0,10,0,0,0,0,0,0,0,0,0,0
COM14215,SkyUp Malta,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13029,Buildarch (do not use),,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13608,Service (do not use),CA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14216,POLISH MEDICAL AIR RESCUE,PL,0,0,34,0,0,0,0,0,0,0,0,0,0
COM14180,APOALX L.L.C.,GE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14217,Skyfive Airlines,C1,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14218,Vistara,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14219,Berjaya Air Sdn. Bhd.,MY,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14220,PT Diamini Aviasi Utama,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14221,SKYSIDE,AT,410297,39870,9,0,0,0,0,0,0,300699,269912,160313,300699
COM14222,My Jet Xpress Airlines Sdn. Bhd.,MY,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14223,Aasiana Aerotech Private Limited,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14225,Atlantic Jet Fly,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14226,World Cargo Airlines,MY,0,0,2,0,0,0,0,0,0,0,0,0,0
COM13993,Global Load Control (GLC),ZA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14101,Syphax Airlines,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14121,STORADIO,SE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14227,BermudAir Limited,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14228,Bjarne TEST 2023-02-28,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14229,Nova Aviation Services,AE,49531,-4261,0,0,0,0,0,0,0,48102,29818,28389,48102
COM14230,Presidencia de la Naci�n Argentina,AR,0,0,2,0,0,0,0,0,0,0,0,0,0
COM14231,FLYZAR,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14232,AERO STATES SERVICES,CD,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14233,FSP KLEOS AERO,IE,57366,0,0,0,0,0,0,0,0,52914,35018,30566,52914
COM14234,Essar Group,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14235,MS SUPERSOFT AVION LLP,IN,116440,10615,1,0,0,0,0,0,0,83352,68572,35484,83352
COM14236,Airnorth (Australia),AU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14237,SB MAN & Co,GH,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14239,FSP JETPLUS AVIATION SERVICE,AE,49531,4261,3,0,0,0,0,0,0,47281,29818,27568,47281
COM14240,European Air Charter,BG,21615,0,10,0,0,0,0,0,0,20792,13923,13101,20792
COM14241,Paramount Global Ferry Services,US,54306,0,0,0,0,0,0,0,0,53406,32736,31837,53406
COM14243,RICOH (Thailand) Limited,TH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14244,Bishwo Airways,NP,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14245,AVIATION EXPERTS,AE,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14246,UMZA Air services Ltd,NG,66291,0,3,0,0,0,0,0,0,47083,35560,16353,47083
COM14247,Sunlight Express Airways,PH,98378,22360,2,0,0,0,0,0,0,117090,44724,63436,117090
COM14248,Global Aviation DMCC,MR,162264,40427,8,0,0,0,0,0,0,177385,79802,94923,177385
COM14249,GSR Aviation,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14250,JetMagic,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14251,WALYA AIRWAYS,ET,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14252,HESTIA AVIATION,FR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14253,Andes L�neas A�reas,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14254,BAIRES FLY,AR,0,0,7,0,0,0,0,0,0,0,0,0,0
COM14255,Alpha Sky LLP,KZ,0,0,4,0,0,0,0,0,0,0,0,0,0
COM14256,Skytours,MV,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14257,Flight Support Maldives,MV,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14258,Fits Air,LK,199941,28793,3,0,0,0,0,0,0,210638,114467,125163,210638
COM14259,Regional Airports Company Ltd,MV,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14260,FLY CIFAC,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14261,ONE AIRWAYS,ES,0,0,2,0,0,0,0,0,0,0,0,0,0
COM14262,Test intern cm,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14263,Esso Australia,AU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14264,NATIONALE R�GIONALE DE TRANSPORT,GA,0,0,2,0,0,0,0,0,0,0,0,0,0
